Project,Package,Address,AMW,ATFD,BOvM,BUR,CBO,CC,CM,CRIX,DAC,DIT,FANOUT,FDP,Futile Abstract Pipeline,GREEDY,HIT,LOCC,NAS,NAbsM,NOA,NOAM,NOD,NODD,NOM,NOPA,NProtM,NTempF,NSPECM,NrEC,NrBM,NrFE,NrIC,NrSS,PNAS,SCHIZO,TCC,Tradition Breaker,Temporary Field Host,WMC,WOC,is abstract,is interface,is leaf-class,is root-class,Brain Class
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,BrowseMode,freemind.modes.browsemode.BrowseMode,1.12,2,0,1,6,0,0,0,2,1,9,2,FALSE,0,0,57,0,0,4,1,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0.33,FALSE,TRUE,9,0.75,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,BrowsePopupMenu,freemind.modes.browsemode.BrowsePopupMenu,1,5,0,1,4,0,0,0.5,1,4,7,2,FALSE,0,0,20,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,-1,0,1,FALSE,FALSE,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,BrowseReminderHook,freemind.modes.browsemode.BrowseReminderHook,1,0,0,1,2,0,0,0,0,4,2,0,FALSE,0,0,26,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,3,0,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,BrowseXMLElement,freemind.modes.browsemode.BrowseXMLElement,1.12,1,0,0.71,6,0,0,0,1,2,6,1,FALSE,0,0,44,0,0,2,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0.13,FALSE,FALSE,9,0,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,EncryptedBrowseNode,freemind.modes.browsemode.EncryptedBrowseNode,3,3,0,1,8,0,0,0.5,1,2,19,2,FALSE,0,0,102,1,0,6,1,0,0,5,0,0,0,1,0,0,0,1,0,0.33,0,1,FALSE,FALSE,15,0.67,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,NodeNoteViewer,freemind.modes.browsemode.NodeNoteViewer,1.86,1,0,1,4,0,0,0,1,1,7,1,FALSE,0,0,58,0,0,4,0,0,0,7,0,2,1,0,0,0,0,0,0,0,0,0.27,FALSE,TRUE,13,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,FreeMindMain,freemind.main.FreeMindMain,0,0,0,1,0,92,186,0,0,0,0,0,FALSE,0,1,196,0,39,4,0,2,2,39,0,0,0,0,0,0,0,0,9,-1,2,0,FALSE,FALSE,0,0.91,TRUE,TRUE,FALSE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,Tools,freemind.main.Tools,2.7,23,0,1,14,0,0,3,0,0,24,13,FALSE,100,0,1327,0,0,5,0,0,0,71,0,0,0,0,0,2,0,0,0,-1,11,0,FALSE,FALSE,192,0.97,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,XMLElement,freemind.main.XMLElement,2.61,1,0,1,1,25,41,3,0,0,1,1,FALSE,0,2,2829,0,0,18,7,3,1,90,0,23,0,0,0,2,0,0,4,-1,0,0.04,FALSE,FALSE,235,0.82,FALSE,FALSE,FALSE,TRUE,TRUE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,XMLParseException,freemind.main.XMLParseException,1.67,0,0,1,0,0,0,0,0,3,0,0,FALSE,0,0,85,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,1,FALSE,FALSE,5,0,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,Base64Coding,freemind.main.Base64Coding,13.5,0,0,1,0,0,0,0,0,0,0,0,FALSE,0,0,123,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,27,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,ExampleFileFilter,freemind.main.ExampleFileFilter,2.5,0,0,1,0,1,1,0,0,1,0,0,FALSE,0,0,186,0,0,6,2,0,0,12,0,0,0,0,0,0,0,0,0,-1,0,0.43,FALSE,FALSE,30,0.71,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,FeedBack,freemind.main.FeedBack,0,0,0,1,0,1,2,0,0,0,0,0,FALSE,0,1,6,0,4,0,0,3,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,0,1,TRUE,TRUE,FALSE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,FixedHTMLWriter,freemind.main.FixedHTMLWriter,4,0,0,1,0,0,0,0,0,2,0,0,FALSE,0,1,83,0,0,1,0,1,1,4,0,1,1,0,0,0,0,0,0,-1,0,0,FALSE,TRUE,16,0,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,FreeMind,freemind.main.FreeMind,2.23,4,0,1,19,5,10,2.5,4,5,57,1,FALSE,0,0,1116,2,0,54,6,0,0,48,2,0,1,0,0,1,0,0,0,0.05,1,0.1,FALSE,TRUE,107,0.43,FALSE,FALSE,TRUE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,FreeMindCommon,freemind.main.FreeMindCommon,2.33,0,0,1,4,4,16,0.5,2,0,9,0,FALSE,0,0,320,0,0,15,0,0,0,12,0,0,0,0,0,1,0,0,0,-1,1,0.05,FALSE,FALSE,28,0.48,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,StdFormatter,freemind.main.StdFormatter,1.5,0,0,1,0,0,0,0,0,2,0,0,FALSE,0,0,42,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,-1,1,1,FALSE,TRUE,3,0.33,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,LoggingOutputStream,freemind.main.LoggingOutputStream,2,0,0,1,0,0,0,0,0,2,0,0,FALSE,0,0,41,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,1,FALSE,FALSE,4,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,IFreeMindSplash,freemind.main.IFreeMindSplash,0,0,0,1,0,1,1,0,0,0,0,0,FALSE,0,1,12,0,4,0,0,2,2,4,0,0,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,0,1,TRUE,TRUE,FALSE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,FreeMindApplet,freemind.main.FreeMindApplet,1.49,1,0,1,9,0,0,0.5,4,5,27,1,FALSE,0,0,344,3,0,12,12,0,0,43,5,0,1,0,0,1,0,0,0,0.1,0,0.07,FALSE,TRUE,64,0.61,FALSE,FALSE,TRUE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,FreeMindSecurityManager,freemind.main.FreeMindSecurityManager,2,0,0,1,0,0,0,0,0,1,0,0,FALSE,0,0,151,0,0,1,0,0,0,34,0,0,0,0,0,0,0,0,0,-1,0,1,FALSE,FALSE,68,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,FreeMindSplash,freemind.main.FreeMindSplash,1.5,1,0,1,2,0,0,0,2,5,4,1,FALSE,0,0,162,0,0,6,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,6,0.33,FALSE,FALSE,TRUE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,FreeMindSplashModern,freemind.main.FreeMindSplashModern,1.5,2,0,1,1,0,0,0,2,5,2,1,FALSE,0,0,167,0,0,6,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,6,0.33,FALSE,FALSE,TRUE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,FreeMindStarter,freemind.main.FreeMindStarter,1.56,0,0,1,1,0,0,0,0,0,1,0,FALSE,0,0,135,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,-1,0,0.36,FALSE,FALSE,14,0.67,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,HtmlTools,freemind.main.HtmlTools,4.08,5,0,1,3,2,5,4.5,1,0,10,1,FALSE,1100,0,615,0,0,8,0,0,0,25,0,0,0,0,0,2,3,0,0,-1,1,0.01,FALSE,FALSE,102,0.92,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,Resources,freemind.main.Resources,1.2,0,0,1,3,109,174,0,2,0,12,0,FALSE,0,0,105,18,0,4,0,0,0,20,1,0,1,0,0,0,0,0,4,0.95,0,0.27,FALSE,TRUE,24,0.95,FALSE,FALSE,TRUE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,TransformerRunnable,freemind.main.TransformerRunnable,0.75,0,0,1,2,1,1,0,0,0,5,0,FALSE,0,0,24,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0.67,FALSE,FALSE,3,0.67,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,EscapeAction,freemind.main.EscapeAction,0.5,0,0,1,1,0,0,0,0,1,1,0,FALSE,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,1,FALSE,FALSE,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,XHTMLWriter,freemind.main.XHTMLWriter,1.14,0,0,1,2,0,0,0,0,3,3,0,FALSE,0,0,211,3,0,2,0,0,0,7,0,2,0,0,0,0,0,0,0,1,1,0.1,FALSE,FALSE,8,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,MapView,freemind.view.mindmapview.MapView,3.35,14,0,1,19,64,131,5,5,4,84,4,FALSE,1110,0,1386,0,0,31,7,0,0,68,9,3,3,0,0,2,2,2,6,-1,4,0.05,FALSE,TRUE,228,0.7,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,NodeView,freemind.view.mindmapview.NodeView,2.92,13,0,1,22,51,166,2.5,6,3,91,5,FALSE,101,0,1350,0,0,23,8,0,0,98,0,16,1,0,2,1,0,0,7,-1,0,0.08,FALSE,TRUE,286,0.76,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,MainView,freemind.view.mindmapview.MainView,1.7,8,0,1,10,14,32,2.5,0,4,30,3,FALSE,100,1,318,0,5,7,6,3,3,40,2,9,0,0,0,0,1,0,1,-1,0,0.01,FALSE,FALSE,68,0.62,TRUE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,EditNodeBase,freemind.view.mindmapview.EditNodeBase,1.31,0,0,1,3,6,19,2,3,0,7,0,FALSE,0,1,271,0,0,8,7,4,4,16,0,8,0,0,0,0,0,0,0,-1,5,0.13,FALSE,FALSE,21,0.29,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,EditNodeWYSIWYG,freemind.view.mindmapview.EditNodeWYSIWYG,4.5,7,0,0.29,11,1,1,1,1,1,26,4,FALSE,10,0,212,1,0,2,0,0,0,2,0,0,0,0,0,1,0,1,0,1,2,1,FALSE,FALSE,9,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,EditNodeExternalApplication,freemind.view.mindmapview.EditNodeExternalApplication,1.67,0,0,0.07,0,1,1,0,0,1,0,0,FALSE,0,0,69,1,0,2,1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,5,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,EditNodeDialog,freemind.view.mindmapview.EditNodeDialog,1,0,0,0.07,3,1,1,0,1,1,3,0,FALSE,0,0,261,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,FALSE,2,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,EditNodeTextField,freemind.view.mindmapview.EditNodeTextField,1.33,5,0,0.29,7,2,3,0,0,1,19,3,FALSE,0,0,238,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,FALSE,4,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,NodeMotionListenerView,freemind.view.mindmapview.NodeMotionListenerView,1.33,3,0,1,6,5,8,0,1,3,9,2,FALSE,0,0,54,0,0,2,1,0,0,6,0,0,0,0,0,0,0,0,0,-1,0,0.4,FALSE,FALSE,8,0.8,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,NodeViewVisitor,freemind.view.mindmapview.NodeViewVisitor,0,0,0,1,0,1,1,0,0,0,0,0,FALSE,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,FALSE,FALSE,0,1,TRUE,TRUE,FALSE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,ArrowLinkView,freemind.view.mindmapview.ArrowLinkView,3.47,3,0,1,4,1,2,2.5,2,0,15,2,FALSE,0,0,235,0,0,7,1,0,0,17,0,4,0,0,0,0,0,1,0,-1,0,0.09,FALSE,FALSE,59,0.8,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,BezierEdgeView,freemind.view.mindmapview.BezierEdgeView,2,2,0,0.64,4,0,0,0,0,1,5,2,FALSE,0,0,49,0,0,3,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0.33,FALSE,FALSE,8,0.5,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,EdgeView,freemind.view.mindmapview.EdgeView,1,4,0,1,6,1,1,0,1,0,12,2,FALSE,0,1,94,0,2,7,2,4,4,14,1,10,0,0,0,0,0,0,0,-1,0,0.15,FALSE,FALSE,14,0.8,TRUE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,BubbleMainView,freemind.view.mindmapview.BubbleMainView,1.29,4,2,0.2,6,0,0,0,0,5,13,2,FALSE,0,0,122,0,0,2,2,0,0,14,0,2,0,6,0,0,0,0,0,0,0,0.01,FALSE,FALSE,18,0.86,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,CloudView,freemind.view.mindmapview.CloudView,1.64,2,0,1,5,1,1,0.5,3,0,9,2,FALSE,0,0,153,0,0,4,1,0,0,14,0,5,0,0,0,1,0,0,0,-1,0,0.08,FALSE,FALSE,23,0.88,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,ConvexHull,freemind.view.mindmapview.ConvexHull,4,1,0,1,1,1,1,0,0,0,1,1,FALSE,0,0,114,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,-1,1,0.33,FALSE,FALSE,16,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,KeyEventQueue,freemind.view.mindmapview.KeyEventQueue,1,0,0,1,1,0,0,0,1,0,2,0,FALSE,0,0,22,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,-1,0,0.33,FALSE,FALSE,4,0.75,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,TextFieldListener,freemind.view.mindmapview.TextFieldListener,1.69,4,0,1,5,0,0,0,0,0,10,3,FALSE,0,0,99,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,-1,0,0.03,FALSE,FALSE,27,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,ForkMainView,freemind.view.mindmapview.ForkMainView,1.73,1,2,0.2,5,0,0,0,0,5,10,1,FALSE,0,0,103,0,0,0,2,0,0,11,0,2,0,3,0,0,0,0,0,0,0,0,FALSE,FALSE,19,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,LeftNodeViewLayout,freemind.view.mindmapview.LeftNodeViewLayout,1.17,2,0,0.75,4,0,0,0,1,1,7,2,FALSE,0,0,51,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,7,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,NodeViewLayoutAdapter,freemind.view.mindmapview.NodeViewLayoutAdapter,2.37,3,0,1,3,0,0,3.5,2,0,14,2,FALSE,0,1,255,5,1,9,6,3,3,19,0,10,0,0,0,0,0,3,0,1,0,0.09,FALSE,FALSE,45,1,TRUE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,LinearEdgeView,freemind.view.mindmapview.LinearEdgeView,2.33,0,0,0.5,2,0,0,0,0,1,2,0,FALSE,0,0,43,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,7,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,CenterNodeRunnable,freemind.view.mindmapview.CenterNodeRunnable,1.5,0,0,1,2,0,0,0,0,0,4,0,FALSE,0,0,21,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,1,FALSE,FALSE,3,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,MindMapLayout,freemind.view.mindmapview.MindMapLayout,1.56,3,0,1,3,0,0,0,0,0,5,2,FALSE,0,0,87,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,-1,0,0.11,FALSE,FALSE,14,0.71,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,NodeViewLayout,freemind.view.mindmapview.NodeViewLayout,0,0,0,1,0,2,3,0,0,0,0,0,FALSE,0,2,7,0,3,0,0,4,1,3,0,0,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,0,1,TRUE,TRUE,FALSE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,MultipleImage,freemind.view.mindmapview.MultipleImage,2.14,0,0,1,0,1,1,0,1,1,0,0,FALSE,0,0,108,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,-1,0,0.67,FALSE,FALSE,15,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,NodeViewFactory,freemind.view.mindmapview.NodeViewFactory,2.27,3,0,1,18,2,5,0,2,0,31,2,FALSE,0,0,176,0,0,5,0,0,0,11,0,0,4,0,0,0,0,0,0,-1,2,0.02,FALSE,TRUE,25,0,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,RootMainView,freemind.view.mindmapview.RootMainView,1.25,3,7,0.2,5,0,0,0,0,5,14,1,FALSE,0,0,139,0,0,0,1,0,0,16,0,1,0,3,0,0,0,0,0,0,0,0.03,FALSE,FALSE,20,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,PathBBox,freemind.view.mindmapview.PathBBox,3.67,0,0,1,0,0,0,0.5,0,0,0,0,FALSE,0,0,150,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,-1,0,0,FALSE,FALSE,22,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,RightNodeViewLayout,freemind.view.mindmapview.RightNodeViewLayout,1.17,2,0,0.75,4,0,0,0,1,1,7,2,FALSE,0,0,53,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,7,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,SharpBezierEdgeView,freemind.view.mindmapview.SharpBezierEdgeView,1.8,3,0,0.71,5,0,0,2,0,1,10,2,FALSE,0,0,86,0,0,8,0,0,0,5,5,2,4,1,0,0,0,0,0,0,0,0.33,FALSE,TRUE,9,0.17,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,SharpLinearEdgeView,freemind.view.mindmapview.SharpLinearEdgeView,1,1,0,0.43,2,0,0,0,0,1,2,1,FALSE,0,0,21,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,3,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,VerticalRootNodeViewLayout,freemind.view.mindmapview.VerticalRootNodeViewLayout,1.67,2,0,0.83,4,0,0,0,1,1,12,2,FALSE,0,0,90,0,0,3,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0.1,FALSE,FALSE,10,0.75,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,AttributeView,freemind.view.mindmapview.attributeview.AttributeView,1.96,6,0,1,16,7,16,2,6,0,36,5,FALSE,100,0,212,0,0,9,2,0,0,26,0,0,0,0,0,0,0,0,0,-1,0,0.24,FALSE,FALSE,51,0.86,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,AttributePopupMenu,freemind.view.mindmapview.attributeview.AttributePopupMenu,1.82,1,0,1,5,1,1,0,1,4,7,1,FALSE,0,0,210,0,0,10,1,0,0,17,0,2,5,0,0,0,0,0,0,-1,0,0.08,FALSE,TRUE,31,0.83,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,AttributeTable,freemind.view.mindmapview.attributeview.AttributeTable,2.97,11,0,1,15,10,13,2.5,3,4,35,7,FALSE,1101,0,479,17,0,12,1,0,0,31,0,1,0,0,1,1,0,0,0,0.95,2,0.04,FALSE,FALSE,92,0.95,FALSE,FALSE,TRUE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,AttributeTableCellRenderer,freemind.view.mindmapview.attributeview.AttributeTableCellRenderer,2.5,0,0,1,2,1,1,0,0,5,2,0,FALSE,0,0,55,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,1,FALSE,FALSE,10,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,AttributeTableModelDecoratorAdapter,freemind.view.mindmapview.attributeview.AttributeTableModelDecoratorAdapter,0.92,3,0,1,3,2,7,0,2,1,9,1,FALSE,0,1,54,6,1,2,1,2,2,13,0,0,0,0,0,0,0,0,0,0.7,0,0.32,FALSE,FALSE,12,0.9,TRUE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,ExtendedAttributeTableModelDecorator,freemind.view.mindmapview.attributeview.ExtendedAttributeTableModelDecorator,2.08,2,1,1,2,1,4,0,0,2,8,1,FALSE,0,0,86,6,0,2,0,0,0,12,1,0,0,0,0,0,0,0,0,0.55,0,0.55,FALSE,FALSE,25,0.92,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,ReducedAttributeTableModelDecorator,freemind.view.mindmapview.attributeview.ReducedAttributeTableModelDecorator,1.64,1,0,1,3,1,1,0,1,2,7,1,FALSE,0,0,95,5,0,2,1,0,0,14,0,0,0,1,0,0,0,0,0,0.5,0,0.21,FALSE,FALSE,23,0.9,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,AttributeViewScrollPane,freemind.view.mindmapview.attributeview.AttributeViewScrollPane,1,0,0,1,0,0,0,0,0,4,0,0,FALSE,0,0,21,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,4,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,SchemeController,freemind.modes.schememode.SchemeController,1.57,0,0,1,5,0,0,0,0,2,6,0,FALSE,0,0,101,0,0,6,1,0,0,7,5,0,1,0,0,0,0,0,0,0,1,0,FALSE,TRUE,11,0.45,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,SchemeEdgeModel,freemind.modes.schememode.SchemeEdgeModel,1,0,0,0,0,0,0,0,0,2,0,0,FALSE,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,1,0,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,SchemeMapModel,freemind.modes.schememode.SchemeMapModel,2,1,0,0.09,3,1,1,0,0,2,8,1,FALSE,0,0,128,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.43,0,0,FALSE,FALSE,16,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,SchemeNodeModel,freemind.modes.schememode.SchemeNodeModel,3.8,1,0,0.07,1,1,2,0,0,1,1,1,FALSE,0,0,78,2,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0.5,0,0,FALSE,FALSE,19,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,SchemeMode,freemind.modes.schememode.SchemeMode,1.11,2,0,1,5,0,0,0,2,1,6,1,FALSE,0,0,55,1,0,5,2,0,0,9,0,0,1,0,0,0,0,0,0,0.12,0,0.25,FALSE,TRUE,10,0.75,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/freemind-0.9.0,SchemePopupMenu,freemind.modes.schememode.SchemePopupMenu,1,1,0,1,1,0,0,0,1,4,1,1,FALSE,0,0,11,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,0,FALSE,TRUE,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
